Project_ID,Work description,Work category,Hon'ble Members of Parliament,Constituency,State,Recommended date,RECOMMENDED AMOUNT   ( ₹ ),Sanction Date,Sanction Amount ( ₹ ),Work Status,Fund Disbursed Amount ( ₹ ),Payment Status,Completion Date,Amount Disbursed ( ₹ ),riskScore,riskLevel
277932.0,construction of shri mailaralingeshwar kariyalakatti sabha bhavan,normal/others,BASAVARAJ BOMMAI,HAVERI,Karnataka,2026-04-10,500000.0,2026-05-18,500000,Sanction,,,,,5,LOW
277944.0,provision of lighting arrangement,normal/others,Bansuri Swaraj,NEW DELHI,Delhi,2026-04-23,851452.0,2026-07-01,851452,Sanction,,,,,45,MODERATE
277946.0,provision of lighting arrangement,normal/others,Bansuri Swaraj,NEW DELHI,Delhi,2026-04-23,1193360.0,2026-07-01,1193360,Sanction,,,,,45,MODERATE
277952.0,"ward kramank 41 , civil dispensary mukyamantri sanjeevani clinic janakganj me teenshed, farsh evm chairs nirman",normal/others,BHARAT SINGH KUSHWAH,GWALIOR,Madhya Pradesh,2026-04-10,565000.0,2026-05-14,565000,Work partially Completed,559057.0,Payment In-Progress,,,5,LOW
277953.0,shed nirman karya samudayik bhawan ke paas 14 ndr-cad,normal/others,KULDEEP INDORA,GANGANAGAR(SC),Rajasthan,2026-04-10,700000.0,2026-08-19,700000,Sanction,,,,,5,LOW
277954.0,sarvajanik shed nirman shri balaji dham mandir ke paas ward no. 37 haumangadh road,normal/others,KULDEEP INDORA,GANGANAGAR(SC),Rajasthan,2026-04-10,1200000.0,2026-05-15,1200000,Work partially Completed,,,,,5,LOW
277978.0,c.c. road towards crematorium at shiyavada village,normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-11,500000.0,2026-07-28,500000,Sanction,,,,,5,LOW
277979.0,repairing and pevar block work in high school at sanoda village,normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-11,500000.0,2026-07-28,500000,Sanction,,,,,5,LOW
277981.0,"construction of cement concrete (cc) road from zphs school to main road at maddur village, panyam mandal, nandyal district under mplads",normal/others,DR BYREDDY SHABARI,NANDYAL,Andhra Pradesh,2026-04-11,500000.0,2026-05-13,500000,Sanction,,,,,5,LOW
277982.0,"construction of cement concrete (cc) road from church to the residence of smt. nammi venkata lakshmamma in sc colony at maddur village, panyam mandal, nandyal district under mplads",normal/others,DR BYREDDY SHABARI,NANDYAL,Andhra Pradesh,2026-04-11,500000.0,2026-05-13,500000,Sanction,,,,,5,LOW
277983.0,"construction of cement concrete (cc) road along with drains from the residence of sri sathya raju to sri janmala ratnam in sc colony at maddur village, panyam mandal, nandyal district under mplads",normal/others,DR BYREDDY SHABARI,NANDYAL,Andhra Pradesh,2026-04-11,500000.0,2026-05-13,500000,Sanction,,,,,5,LOW
277984.0,"construction of compound wall for muslim burial ground from north to south direction at gorukallu village, panyam mandal, nandyal district under mplads",normal/others,DR BYREDDY SHABARI,NANDYAL,Andhra Pradesh,2026-04-11,500000.0,2026-05-13,500000,Sanction,,,,,5,LOW
277985.0,"construction of cement concrete (cc) road from rsk to the residence of sri jinkala ramakrishna reddy at gorukallu village, panyam mandal, nandyal district under mplads",normal/others,DR BYREDDY SHABARI,NANDYAL,Andhra Pradesh,2026-04-11,500000.0,2026-05-13,500000,Sanction,,,,,5,LOW
277987.0,"construction of paver blocks adjacent to the shiva temple, situated near the rani sagar pond in raydih village, purnadih panchayat, under the domchanch block.",normal/others,Annpurna Devi,KODARMA,Jharkhand,2026-04-11,200000.0,2026-07-15,200000,Sanction,,,,,5,LOW
277990.0,new electric connection in dhani of madan lal son manphool h23-326-99 mahalsara road siswal,normal/others,JAI PARKASH,HISAR,Haryana,2026-04-11,16278.0,2026-05-14,16278,Work partially Completed,16278.0,Payment Success,,,5,LOW
277991.0,cc road construction in gram panchayat - korbi.,normal/others,Jyotsna Charandas Mahant,KORBA,Chhattisgarh,2026-04-11,500000.0,2026-05-15,500000,Work partially Completed,250000.0,Payment Success,,,5,LOW
278015.0,construction of shed in front of mahila chaupal in shahpur,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-11,500000.0,2026-06-26,500000,Sanction,,,,,5,LOW
278016.0,construction of library building in village tejan,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-11,1400000.0,2026-05-27,1400000,Sanction,,,,,5,LOW
278017.0,construction of shed in cremation ground in rampur syudi,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-11,400000.0,2026-07-27,400000,Sanction,,,,,5,LOW
278019.0,construction of shed in cremation ground,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-11,400000.0,2026-05-22,400000,Sanction,,,,,45,MODERATE
278020.0,completion of boundary wall of cemetery,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-11,400000.0,2026-05-22,400000,Sanction,,,,,5,LOW
278022.0,construction of shed in front of sc choupal,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,383000.0,2026-05-27,383000,Sanction,,,,,65,MODERATE
278023.0,construction of shed in front of sc choupal,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,500000.0,2026-07-03,500000,Sanction,,,,,45,MODERATE
278025.0,construction of flood control embankment or protection work near community bhawan sadar bazaar dalhousie ward no 4 hindu lane,normal/others,RAJEEV BHARDWAJ,KANGRA,Himachal Pradesh,2026-04-12,500000.0,2026-08-22,500000,Sanction,,,,,5,LOW
278026.0,additional amount for construction of public parking at ward pukhri,normal/others,RAJEEV BHARDWAJ,KANGRA,Himachal Pradesh,2026-04-12,400000.0,2026-08-22,400000,Sanction,,,,,5,LOW
278030.0,construction of flood control embankment or protection work near bias dev house at village bhalei,normal/others,RAJEEV BHARDWAJ,KANGRA,Himachal Pradesh,2026-04-12,200000.0,2026-08-22,200000,Sanction,,,,,5,LOW
278035.0,"construction of crematoria in hindu burial ground at mulaparru village, bantumilli mandal in krishna district",normal/others,Balashowry Vallabbhaneni,MACHILIPATNAM,Andhra Pradesh,2026-04-12,500000.0,2026-07-31,500000,Sanction,,,,,5,LOW
278037.0,"pevar block work in sheth bhanawala highschool, valad",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-12,500000.0,2026-07-28,500000,Sanction,,,,,5,LOW
278038.0,"door-window, color and china mosaic work for renovation of high school, vadodara",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-12,500000.0,2026-07-28,500000,Sanction,,,,,5,LOW
278041.0,"shed work in health center, dhanap",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-12,250000.0,2026-07-28,250000,Sanction,,,,,5,LOW
278042.0,"computer hall work in madhavgadh primary school, madhavgadh",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-12,500000.0,2026-07-28,500000,Sanction,,,,,5,LOW
278045.0,block mohammdi gram shankarpur me police chaukki ke pass 6 we light,normal/others,ANAND BHADAURIYA,DHAURAHRA,Uttar Pradesh,2026-04-26,157700.0,2026-07-03,157700,Sanction,,,,,5,LOW
278046.0,nagar panchayat mohammdi ke word 14 bajar ganj purvi me astal mandir ke pass 6 we light ka karya,normal/others,ANAND BHADAURIYA,DHAURAHRA,Uttar Pradesh,2026-04-26,157700.0,2026-07-03,157700,Sanction,,,,,5,LOW
278047.0,"construction of shed at adhiwashi mohalla, gram jhinganpur, cont.person.sh.ram raguwanshi ji. cont.no.9754752809",normal/others,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,Madhya Pradesh,2026-04-25,100000.0,2026-07-31,100000,Vendor Identification,50000.0,Payment Success,,,5,LOW
278048.0,construction of shed,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,500000.0,2026-05-27,500000,Sanction,,,,,45,MODERATE
278051.0,construction of shed near guru ravidas mandir kapal mochan road,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,1000000.0,2026-05-22,1000000,Sanction,,,,,5,LOW
278052.0,"construction of common sitting aera at, ward - 08, subhash ward near banyan tree, deo office kothi bazar, cont.person.sh.richa jitu tiwari ji,cont.no.8718910951",normal/others,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,Madhya Pradesh,2026-04-25,49954.0,2026-07-31,49954,Sanction,,,,,5,LOW
278053.0,construction of shed in front of bc choupal,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,500000.0,2026-05-22,500000,Work partially Completed,328045.0,Payment Success,,,45,MODERATE
278055.0,construction of shed in front of dr br ambedkar hall,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,500000.0,2026-05-27,500000,Sanction,,,,,5,LOW
278058.0,construction of shed in front of community center durga nagar,normal/others,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,500000.0,2026-07-23,500000,Sanction,,,,,5,LOW
278060.0,construction of shed in front of bar room bilaspur,trust and society,VARUN CHAUDHRY,AMBALA (SC),Haryana,2026-04-12,525000.0,2026-07-03,525000,Sanction,,,,,5,LOW
278061.0,for construction of cremation ground (sc),normal/others,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab,2026-04-18,400000.0,2026-05-13,400000,Vendor Identification,306000.0,Payment Success,,,45,MODERATE
278062.0,for construction of road (sc),normal/others,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab,2026-06-22,500000.0,2026-06-24,500000,Sanction,,,,,5,LOW
278064.0,for repair and renovation of school auditorium,normal/others,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab,2026-06-22,500000.0,2026-06-25,500000,Work partially Completed,488750.0,Payment Success,,,5,LOW
278068.0,for construction of community hall,normal/others,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab,2026-06-22,300000.0,2026-06-25,300000,Sanction,,,,,45,MODERATE
278069.0,for installing of water tanker steel,normal/others,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab,2026-06-22,150000.0,2026-06-24,150000,Vendor Identification,150000.0,Payment Success,,,5,LOW
278070.0,for construction of community hall (sc),normal/others,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab,2026-06-22,400000.0,2026-06-24,400000,Sanction,,,,,45,MODERATE
278072.0,"construction of community building at muslim basti, kota",normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2026-04-13,500000.0,2026-05-16,500000,Sanction,,,,,5,LOW
278073.0,construction of road from ban ka  bahuara main road to vinod rai house at ban ka bahuara,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2026-04-13,500000.0,2026-06-13,500000,Work partially Completed,446837.0,Payment Success,,,5,LOW
278074.0,"development of playfield of middle school, baruna",normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2026-04-13,150000.0,2026-05-26,150000,Work partially Completed,149562.0,Payment Success,,,5,LOW
278075.0,"installing tube-well at urdu primary school, dewhaliya",normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2026-04-13,235000.0,2026-05-13,235000,Work partially Completed,230803.0,Payment Success,,,5,LOW
278076.0,"construction of boundary wall at peta aarogya kendra, dashela",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-13,500000.0,2026-07-28,500000,Sanction,,,,,5,LOW
278078.0,"construction of boundary wall around ground of shrimati shantaben rambhai bhavsar high school, dolarana vasana",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-13,500000.0,2026-07-28,500000,Sanction,,,,,5,LOW
278079.0,gram tola patar me moksh dham me interlocking or boundary ke nirman karya hetu,normal/others,AJENDRA SINGH LODHI,HAMIRPUR_UP,Uttar Pradesh,2026-04-13,1000000.0,2026-07-08,1000000,Work partially Completed,594713.0,Payment Success,,,5,LOW
278080.0,gram ghutai me imiliya talab se seetaram ke ghar tak cc road nirman hetu,normal/others,AJENDRA SINGH LODHI,HAMIRPUR_UP,Uttar Pradesh,2026-04-13,1000000.0,2026-07-08,1000000,Work partially Completed,598375.0,Payment Success,,,5,LOW
278086.0,"construction of steps at kendua singa ahar, located in asnabad village of masmohana panchayat, under domchanch block.",normal/others,Annpurna Devi,KODARMA,Jharkhand,2026-04-13,300000.0,2026-07-15,300000,Sanction,,,,,5,LOW
278091.0,"construction of a platform at mangri bazar chowk, located in bagdo gram panchayat within the domchanch block.",repair and renovation,Annpurna Devi,KODARMA,Jharkhand,2026-04-13,150000.0,2026-07-15,150000,Sanction,,,,,5,LOW
278092.0,"construction of paver blocks near the temple located in the village of mandhauti mahua (ward no. 14), under the domchanch nagar panchayat, domchanch block.",normal/others,Annpurna Devi,KODARMA,Jharkhand,2026-04-13,200000.0,2026-07-15,200000,Sanction,,,,,5,LOW
278098.0,renovation of repair work in araria college araria,repair and renovation,Pradeep Kumar Singh,ARARIA,Bihar,2026-04-13,1497300.0,2026-05-14,1497300,Vendor Identification,1492019.0,Payment Success,,,5,LOW
278099.0,beautification work and interlocking of tiles outer side of  park housing board sec 28,normal/others,Krishan Pal Gurjar,FARIDABAD,Haryana,2026-04-13,500000.0,2026-06-25,500000,Physical Inspection,499620.0,Payment Success,,,5,LOW
278115.0,gram-hasoud me (bhawan nirman),normal/others,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Chhattisgarh,2026-04-13,1000000.0,2026-07-23,1000000,Sanction,,,,,5,LOW
278119.0,"development of common site in layout near poranki-nidamanuru road in poranki circle, ward no.5, tadigadapa municipality, krishna district",normal/others,Balashowry Vallabbhaneni,MACHILIPATNAM,Andhra Pradesh,2026-04-13,400000.0,2026-05-20,400000,Sanction,,,,,5,LOW
278122.0,purchase of artificial leg,normal/others,Shrikant Eknath Shinde,KALYAN,Maharashtra,2026-04-13,325000.0,2026-06-30,325000,Work partially Completed,325000.0,Payment Success,,,25,LOW
278128.0,"construction of cc road from kitchen room to boys hostel at penikona high school, vill-penikona, gp-dangolodi, block,dist.rayagada",normal/others,Saptagiri Sankar Ulaka,KORAPUT(ST),Odisha,2026-04-13,500000.0,2026-08-04,500000,Work partially Completed,500000.0,Payment Success,,,5,LOW
278132.0,"providing infrastructure for release of 5 nos agricultural service connections total load 40 hp at valasala village, dhone mandal, nandyal district.",normal/others,DR BYREDDY SHABARI,NANDYAL,Andhra Pradesh,2026-04-13,1000000.0,2026-07-16,1000000,Sanction,,,,,5,LOW
278145.0,construction of link road ganja to subli sair in gp soyal sh concreting widening protection wall to the link road. work executing agency-bdo naggar.,normal/others,Kangana Ranaut,MANDI,Himachal Pradesh,2026-04-14,500000.0,2026-07-22,500000,Sanction,,,,,5,LOW
278154.0,"to install solar system in sheth k.m. shah sarvoday high school, chhala",trust and society,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-14,450000.0,2026-07-21,450000,Sanction,,,,,5,LOW
278156.0,construction of library at titoda village,normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-14,500000.0,2026-07-22,500000,Sanction,,,,,5,LOW
278158.0,"pevar block and masonry work in health center, tarapur",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-14,200000.0,2026-07-28,200000,Sanction,,,,,5,LOW
278159.0,please release funds for purchase of ecco ambulance for phc bagha nadiyala rajouri,normal/others,MIAN ALTAF AHMAD,ANANTNAG,Jammu And Kashmir,2026-04-14,893323.0,2026-06-12,893323,Sanction,,,,,5,LOW
278160.0,"for ancillary work of remaining facilities in health center, vira talavdi",normal/others,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,Gujarat,2026-04-14,500000.0,2026-08-04,500000,Sanction,,,,,5,LOW
278161.0,constrcution of protection bund jamia masjid to house of mushtaq ahmad and others at draman new budhal rajouri,normal/others,MIAN ALTAF AHMAD,ANANTNAG,Jammu And Kashmir,2026-04-14,800000.0,2026-06-18,800000,Sanction,,,,,5,LOW
278162.0,construction of b path from house of ch fazal to masjid mohalla bokna,normal/others,MIAN ALTAF AHMAD,ANANTNAG,Jammu And Kashmir,2026-04-14,300000.0,2026-07-10,300000,Sanction,,,,,5,LOW
278163.0,construction of b path from hospital to mohalla budhana and others,normal/others,MIAN ALTAF AHMAD,ANANTNAG,Jammu And Kashmir,2026-04-14,250000.0,2026-07-10,250000,Sanction,,,,,5,LOW
278174.0,construction of street and drainage in the village. the working agency will be gram panchayat,normal/others,SUKHJINDER SINGH RANDHAWA,GURDASPUR,Punjab,2026-04-16,500000.0,2026-05-25,500000,Vendor Identification,350400.0,Payment Success,,,45,MODERATE
278177.0,"dismantling of the existing structure and construction of a new anganwadi building comprising one main room, one stock room, and one washroom, including all allied works as per standards, complete in all respects.",normal/others,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh,2026-04-14,2000000.0,2026-05-16,2000000,Sanction,,,,,45,MODERATE
278178.0,"completion of partially constructed classrooms on the top floor, including all civil, electrical, and allied works, complete in all respects.",normal/others,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh,2026-04-14,1400000.0,2026-05-16,1400000,Sanction,,,,,5,LOW
278179.0,"completion of top floor classrooms, including all civil, electrical, and finishing works in all respects and construction of stage.",normal/others,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh,2026-04-14,2400000.0,2026-05-16,2400000,Sanction,,,,,5,LOW
278180.0,"dismantling existing old structure and construction of new building comprising one main room, one stock room, and one washroom including all allied works as per standards, complete in all respects. under sc component",normal/others,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh,2026-04-14,2100000.0,2026-05-16,2100000,Sanction,,,,,45,MODERATE
278181.0,"construction of a new anganwadi building at kotta padmanabapuram, comprising one main room, one stock room, and one washroom at proposed site identified near kapu kalyana mandapam, backside of tidco houses, including all allied works as per standards, complete in all respects.",normal/others,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh,2026-04-14,1700000.0,2026-05-16,1700000,Sanction,,,,,5,LOW
278182.0,"construction of a new anganwadi building comprising one main room, one stock room, and one washroom at laxmi nagar, including all allied works as per standards, complete in all respects.",normal/others,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh,2026-04-14,1700000.0,2026-05-16,1700000,Sanction,,,,,5,LOW
